"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",87.6584084941203
"44","critical","MC",2010,"Medium",87.6584084941203
"45","non_critical","MC",2011,"Medium",96.9148451730419
"46","critical","MC",2011,"Medium",96.9148451730419
"47","non_critical","MC",2012,"Medium",96.6324200913242
"48","critical","MC",2012,"Medium",96.6324200913242
"49","non_critical","MC",2013,"Medium",98.6415525114155
"50","critical","MC",2013,"Medium",98.6415525114155
"51","non_critical","MC",2014,"Medium",97.7283105022831
"52","critical","MC",2014,"Medium",97.7283105022831
"53","non_critical","MC",2015,"Medium",97.7231329690346
"54","critical","MC",2015,"Medium",97.7231329690346
"55","non_critical","MC",2016,"Medium",95.2054794520548
"56","critical","MC",2016,"Medium",95.2054794520548
"57","non_critical","LOB",2010,"Medium",5.10332229706588
"58","critical","LOB",2010,"Medium",5.10332229706588
"59","non_critical","LOB",2011,"Medium",0.933515482695811
"60","critical","LOB",2011,"Medium",0.933515482695811
"61","non_critical","LOB",2012,"Medium",1.60958904109589
"62","critical","LOB",2012,"Medium",1.60958904109589
"63","non_critical","LOB",2013,"Medium",0.719178082191781
"64","critical","LOB",2013,"Medium",0.719178082191781
"65","non_critical","LOB",2014,"Medium",1.15296803652968
"66","critical","LOB",2014,"Medium",1.15296803652968
"67","non_critical","LOB",2015,"Medium",0.89936247723133
"68","critical","LOB",2015,"Medium",0.89936247723133
"69","non_critical","LOB",2016,"Medium",2.35159817351598
"70","critical","LOB",2016,"Medium",2.35159817351598
"71","non_critical","ROB",2010,"Medium",5.10332229706588
"72","critical","ROB",2010,"Medium",5.10332229706588
"73","non_critical","ROB",2011,"Medium",0.933515482695811
"74","critical","ROB",2011,"Medium",0.933515482695811
"75","non_critical","ROB",2012,"Medium",1.60958904109589
"76","critical","ROB",2012,"Medium",1.60958904109589
"77","non_critical","ROB",2013,"Medium",0.719178082191781
"78","critical","ROB",2013,"Medium",0.719178082191781
"79","non_critical","ROB",2014,"Medium",1.15296803652968
"80","critical","ROB",2014,"Medium",1.15296803652968
"81","non_critical","ROB",2015,"Medium",0.89936247723133
"82","critical","ROB",2015,"Medium",0.89936247723133
"83","non_critical","ROB",2016,"Medium",2.35159817351598
"84","critical","ROB",2016,"Medium",2.35159817351598
"85","non_critical","MC",2010,"High",85.5577120675876
"86","critical","MC",2010,"High",85.5577120675876
"87","non_critical","MC",2011,"High",95.6625683060109
"88","critical","MC",2011,"High",95.6625683060109
"89","non_critical","MC",2012,"High",95.5821917808219
"90","critical","MC",2012,"High",95.5821917808219
"91","non_critical","MC",2013,"High",98.5388127853881
"92","critical","MC",2013,"High",98.5388127853881
"93","non_critical","MC",2014,"High",95.9246575342466
"94","critical","MC",2014,"High",95.9246575342466
"95","non_critical","MC",2015,"High",96.2431693989071
"96","critical","MC",2015,"High",96.2431693989071
"97","non_critical","MC",2016,"High",93.013698630137
"98","critical","MC",2016,"High",93.013698630137
"99","non_critical","LOB",2010,"High",1.7353579175705
"100","critical","LOB",2010,"High",1.7353579175705
"101","non_critical","LOB",2011,"High",0.512295081967213
"102","critical","LOB",2011,"High",0.512295081967213
"103","non_critical","LOB",2012,"High",0.867579908675799
"104","critical","LOB",2012,"High",0.867579908675799
"105","non_critical","LOB",2013,"High",0.388127853881279
"106","critical","LOB",2013,"High",0.388127853881279
"107","non_critical","LOB",2014,"High",0.707762557077626
"108","critical","LOB",2014,"High",0.707762557077626
"109","non_critical","LOB",2015,"High",0.421220400728597
"110","critical","LOB",2015,"High",0.421220400728597
"111","non_critical","LOB",2016,"High",1.51826484018265
"112","critical","LOB",2016,"High",1.51826484018265
"113","non_critical","ROB",2010,"High",1.7353579175705
"114","critical","ROB",2010,"High",1.7353579175705
"115","non_critical","ROB",2011,"High",0.512295081967213
"116","critical","ROB",2011,"High",0.512295081967213
"117","non_critical","ROB",2012,"High",0.867579908675799
"118","critical","ROB",2012,"High",0.867579908675799
"119","non_critical","ROB",2013,"High",0.388127853881279
"120","critical","ROB",2013,"High",0.388127853881279
"121","non_critical","ROB",2014,"High",0.707762557077626
"122","critical","ROB",2014,"High",0.707762557077626
"123","non_critical","ROB",2015,"High",0.421220400728597
"124","critical","ROB",2015,"High",0.421220400728597
"125","non_critical","ROB",2016,"High",1.51826484018265
"126","critical","ROB",2016,"High",1.51826484018265
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",90.0334185177904
"170","critical","MC",2010,"Medium.Seasonal",84.3681917211329
"171","non_critical","MC",2011,"Medium.Seasonal",97.3200312989045
"172","critical","MC",2011,"Medium.Seasonal",96.3507625272331
"173","non_critical","MC",2012,"Medium.Seasonal",94.7720125786164
"174","critical","MC",2012,"Medium.Seasonal",99.2102396514161
"175","non_critical","MC",2013,"Medium.Seasonal",98.3490566037736
"176","critical","MC",2013,"Medium.Seasonal",99.0468409586057
"177","non_critical","MC",2014,"Medium.Seasonal",97.0911949685535
"178","critical","MC",2014,"Medium.Seasonal",98.6111111111111
"179","non_critical","MC",2015,"Medium.Seasonal",97.2222222222222
"180","critical","MC",2015,"Medium.Seasonal",98.4204793028322
"181","non_critical","MC",2016,"Medium.Seasonal",92.2562893081761
"182","critical","MC",2016,"Medium.Seasonal",99.2919389978213
"183","non_critical","LOB",2010,"Medium.Seasonal",3.28287792412031
"184","critical","LOB",2010,"Medium.Seasonal",7.62527233115468
"185","non_critical","LOB",2011,"Medium.Seasonal",0.880281690140845
"186","critical","LOB",2011,"Medium.Seasonal",1.00762527233115
"187","non_critical","LOB",2012,"Medium.Seasonal",2.55503144654088
"188","critical","LOB",2012,"Medium.Seasonal",0.299564270152505
"189","non_critical","LOB",2013,"Medium.Seasonal",0.786163522012579
"190","critical","LOB",2013,"Medium.Seasonal",0.626361655773421
"191","non_critical","LOB",2014,"Medium.Seasonal",1.45440251572327
"192","critical","LOB",2014,"Medium.Seasonal",0.735294117647059
