"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",2.22628153898847
"44","critical","MC",2010,"Medium",2.22628153898847
"45","non_critical","MC",2011,"Medium",0.705828779599271
"46","critical","MC",2011,"Medium",0.705828779599271
"47","non_critical","MC",2012,"Medium",1.24429223744292
"48","critical","MC",2012,"Medium",1.24429223744292
"49","non_critical","MC",2013,"Medium",0.559360730593607
"50","critical","MC",2013,"Medium",0.559360730593607
"51","non_critical","MC",2014,"Medium",0.924657534246575
"52","critical","MC",2014,"Medium",0.924657534246575
"53","non_critical","MC",2015,"Medium",0.603369763205829
"54","critical","MC",2015,"Medium",0.603369763205829
"55","non_critical","MC",2016,"Medium",1.88356164383562
"56","critical","MC",2016,"Medium",1.88356164383562
"57","non_critical","LOB",2010,"Medium",6.1650873387373
"58","critical","LOB",2010,"Medium",6.1650873387373
"59","non_critical","LOB",2011,"Medium",1.1384335154827
"60","critical","LOB",2011,"Medium",1.1384335154827
"61","non_critical","LOB",2012,"Medium",1.94063926940639
"62","critical","LOB",2012,"Medium",1.94063926940639
"63","non_critical","LOB",2013,"Medium",0.799086757990868
"64","critical","LOB",2013,"Medium",0.799086757990868
"65","non_critical","LOB",2014,"Medium",1.43835616438356
"66","critical","LOB",2014,"Medium",1.43835616438356
"67","non_critical","LOB",2015,"Medium",1.08151183970856
"68","critical","LOB",2015,"Medium",1.08151183970856
"69","non_critical","LOB",2016,"Medium",2.73972602739726
"70","critical","LOB",2016,"Medium",2.73972602739726
"71","non_critical","ROB",2010,"Medium",8.30003425048521
"72","critical","ROB",2010,"Medium",8.30003425048521
"73","non_critical","ROB",2011,"Medium",1.41165755919854
"74","critical","ROB",2011,"Medium",1.41165755919854
"75","non_critical","ROB",2012,"Medium",2.61415525114155
"76","critical","ROB",2012,"Medium",2.61415525114155
"77","non_critical","ROB",2013,"Medium",0.993150684931507
"78","critical","ROB",2013,"Medium",0.993150684931507
"79","non_critical","ROB",2014,"Medium",1.6324200913242
"80","critical","ROB",2014,"Medium",1.6324200913242
"81","non_critical","ROB",2015,"Medium",1.42304189435337
"82","critical","ROB",2015,"Medium",1.42304189435337
"83","non_critical","ROB",2016,"Medium",3.12785388127854
"84","critical","ROB",2016,"Medium",3.12785388127854
"85","non_critical","MC",2010,"High",1.4042698938235
"86","critical","MC",2010,"High",1.4042698938235
"87","non_critical","MC",2011,"High",0.398451730418944
"88","critical","MC",2011,"High",0.398451730418944
"89","non_critical","MC",2012,"High",0.844748858447489
"90","critical","MC",2012,"High",0.844748858447489
"91","non_critical","MC",2013,"High",0.365296803652968
"92","critical","MC",2013,"High",0.365296803652968
"93","non_critical","MC",2014,"High",0.502283105022831
"94","critical","MC",2014,"High",0.502283105022831
"95","non_critical","MC",2015,"High",0.273224043715847
"96","critical","MC",2015,"High",0.273224043715847
"97","non_critical","MC",2016,"High",1.23287671232877
"98","critical","MC",2016,"High",1.23287671232877
"99","non_critical","LOB",2010,"High",2.15778056855805
"100","critical","LOB",2010,"High",2.15778056855805
"101","non_critical","LOB",2011,"High",0.580601092896175
"102","critical","LOB",2011,"High",0.580601092896175
"103","non_critical","LOB",2012,"High",1.08447488584475
"104","critical","LOB",2012,"High",1.08447488584475
"105","non_critical","LOB",2013,"High",0.570776255707762
"106","critical","LOB",2013,"High",0.570776255707762
"107","non_critical","LOB",2014,"High",0.878995433789954
"108","critical","LOB",2014,"High",0.878995433789954
"109","non_critical","LOB",2015,"High",0.648907103825137
"110","critical","LOB",2015,"High",0.648907103825137
"111","non_critical","LOB",2016,"High",1.58675799086758
"112","critical","LOB",2016,"High",1.58675799086758
"113","non_critical","ROB",2010,"High",4.38406210754652
"114","critical","ROB",2010,"High",4.38406210754652
"115","non_critical","ROB",2011,"High",0.842440801457195
"116","critical","ROB",2011,"High",0.842440801457195
"117","non_critical","ROB",2012,"High",1.31278538812785
"118","critical","ROB",2012,"High",1.31278538812785
"119","non_critical","ROB",2013,"High",0.627853881278539
"120","critical","ROB",2013,"High",0.627853881278539
"121","non_critical","ROB",2014,"High",1.02739726027397
"122","critical","ROB",2014,"High",1.02739726027397
"123","non_critical","ROB",2015,"High",0.819672131147541
"124","critical","ROB",2015,"High",0.819672131147541
"125","non_critical","ROB",2016,"High",1.71232876712329
"126","critical","ROB",2016,"High",1.71232876712329
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",2.81108708472577
"170","critical","MC",2010,"Medium.Seasonal",1.4161220043573
"171","non_critical","MC",2011,"Medium.Seasonal",0.684663536776213
"172","critical","MC",2011,"Medium.Seasonal",0.735294117647059
"173","non_critical","MC",2012,"Medium.Seasonal",1.88679245283019
"174","critical","MC",2012,"Medium.Seasonal",0.354030501089325
"175","non_critical","MC",2013,"Medium.Seasonal",0.648584905660377
"176","critical","MC",2013,"Medium.Seasonal",0.435729847494553
"177","non_critical","MC",2014,"Medium.Seasonal",1.17924528301887
"178","critical","MC",2014,"Medium.Seasonal",0.571895424836601
"179","non_critical","MC",2015,"Medium.Seasonal",0.762910798122066
"180","critical","MC",2015,"Medium.Seasonal",0.381263616557734
"181","non_critical","MC",2016,"Medium.Seasonal",3.02672955974843
"182","critical","MC",2016,"Medium.Seasonal",0.299564270152505
"183","non_critical","LOB",2010,"Medium.Seasonal",4.46235502260664
"184","critical","LOB",2010,"Medium.Seasonal",8.5239651416122
"185","non_critical","LOB",2011,"Medium.Seasonal",1.15414710485133
"186","critical","LOB",2011,"Medium.Seasonal",1.11655773420479
"187","non_critical","LOB",2012,"Medium.Seasonal",3.04638364779874
"188","critical","LOB",2012,"Medium.Seasonal",0.408496732026144
"189","non_critical","LOB",2013,"Medium.Seasonal",0.92374213836478
"190","critical","LOB",2013,"Medium.Seasonal",0.626361655773421
"191","non_critical","LOB",2014,"Medium.Seasonal",1.78852201257862
"192","critical","LOB",2014,"Medium.Seasonal",0.953159041394335
