"","year","season","position","water_year","Probability_Threshold","value"
"1",2010,"non_critical","MC",2010,"Low",100
"2",2011,"non_critical","MC",2010,"Low",100
"3",2011,"critical","MC",2010,"Low",100
"4",2011,"non_critical","MC",2011,"Low",100
"5",2012,"non_critical","MC",2011,"Low",100
"6",2012,"critical","MC",2011,"Low",100
"7",2012,"non_critical","MC",2012,"Low",100
"8",2013,"non_critical","MC",2012,"Low",100
"9",2013,"critical","MC",2012,"Low",100
"10",2013,"non_critical","MC",2013,"Low",100
"11",2014,"non_critical","MC",2013,"Low",100
"12",2014,"critical","MC",2013,"Low",100
"13",2014,"non_critical","MC",2014,"Low",100
"14",2015,"non_critical","MC",2014,"Low",100
"15",2015,"critical","MC",2014,"Low",100
"16",2015,"non_critical","MC",2015,"Low",100
"17",2016,"non_critical","MC",2015,"Low",100
"18",2016,"critical","MC",2015,"Low",100
"19",2016,"non_critical","MC",2016,"Low",100
"20",2017,"non_critical","MC",2016,"Low",100
"21",2017,"critical","MC",2016,"Low",100
"22",2010,"non_critical","MC",2010,"Medium",2.07786276972257
"23",2011,"non_critical","MC",2010,"Medium",2.07786276972257
"24",2011,"critical","MC",2010,"Medium",2.07786276972257
"25",2011,"non_critical","MC",2011,"Medium",1.33196721311475
"26",2012,"non_critical","MC",2011,"Medium",1.33196721311475
"27",2012,"critical","MC",2011,"Medium",1.33196721311475
"28",2012,"non_critical","MC",2012,"Medium",0.856164383561644
"29",2013,"non_critical","MC",2012,"Medium",0.856164383561644
"30",2013,"critical","MC",2012,"Medium",0.856164383561644
"31",2013,"non_critical","MC",2013,"Medium",0.479452054794521
"32",2014,"non_critical","MC",2013,"Medium",0.479452054794521
"33",2014,"critical","MC",2013,"Medium",0.479452054794521
"34",2014,"non_critical","MC",2014,"Medium",1.07305936073059
"35",2015,"non_critical","MC",2014,"Medium",1.07305936073059
"36",2015,"critical","MC",2014,"Medium",1.07305936073059
"37",2015,"non_critical","MC",2015,"Medium",0.842440801457195
"38",2016,"non_critical","MC",2015,"Medium",0.842440801457195
"39",2016,"critical","MC",2015,"Medium",0.842440801457195
"40",2016,"non_critical","MC",2016,"Medium",2.00913242009132
"41",2017,"non_critical","MC",2016,"Medium",2.00913242009132
"42",2017,"critical","MC",2016,"Medium",2.00913242009132
"43",2010,"non_critical","MC",2010,"High",1.07318187007649
"44",2011,"non_critical","MC",2010,"High",1.07318187007649
"45",2011,"critical","MC",2010,"High",1.07318187007649
"46",2011,"non_critical","MC",2011,"High",0.774134790528233
"47",2012,"non_critical","MC",2011,"High",0.774134790528233
"48",2012,"critical","MC",2011,"High",0.774134790528233
"49",2012,"non_critical","MC",2012,"High",0.376712328767123
