"","season","position","water_year","Node","Probability_Threshold","value","Species","Life_Stage","Hydraulic"
"1","non_critical","LOB",2010,"LA2","Low",6.72451193058568,"Cladophora","Adult","Velocity"
"2","critical","LOB",2010,"LA2","Low",6.72451193058568,"Cladophora","Adult","Velocity"
"3","non_critical","LOB",2011,"LA2","Low",2.42486338797814,"Cladophora","Adult","Velocity"
"4","critical","LOB",2011,"LA2","Low",2.42486338797814,"Cladophora","Adult","Velocity"
"5","non_critical","LOB",2012,"LA2","Low",2.65981735159817,"Cladophora","Adult","Velocity"
"6","critical","LOB",2012,"LA2","Low",2.65981735159817,"Cladophora","Adult","Velocity"
"7","non_critical","LOB",2013,"LA2","Low",1.23287671232877,"Cladophora","Adult","Velocity"
"8","critical","LOB",2013,"LA2","Low",1.23287671232877,"Cladophora","Adult","Velocity"
"9","non_critical","LOB",2014,"LA2","Low",2.38584474885845,"Cladophora","Adult","Velocity"
"10","critical","LOB",2014,"LA2","Low",2.38584474885845,"Cladophora","Adult","Velocity"
"11","non_critical","LOB",2015,"LA2","Low",1.98087431693989,"Cladophora","Adult","Velocity"
"12","critical","LOB",2015,"LA2","Low",1.98087431693989,"Cladophora","Adult","Velocity"
"13","non_critical","LOB",2016,"LA2","Low",4.61187214611872,"Cladophora","Adult","Velocity"
"14","critical","LOB",2016,"LA2","Low",4.61187214611872,"Cladophora","Adult","Velocity"
"15","non_critical","MC",2010,"LA2","Low",7.94611256992807,"Cladophora","Adult","Velocity"
"16","critical","MC",2010,"LA2","Low",7.94611256992807,"Cladophora","Adult","Velocity"
"17","non_critical","MC",2011,"LA2","Low",2.95992714025501,"Cladophora","Adult","Velocity"
"18","critical","MC",2011,"LA2","Low",2.95992714025501,"Cladophora","Adult","Velocity"
"19","non_critical","MC",2012,"LA2","Low",3.33333333333333,"Cladophora","Adult","Velocity"
"20","critical","MC",2012,"LA2","Low",3.33333333333333,"Cladophora","Adult","Velocity"
"21","non_critical","MC",2013,"LA2","Low",1.54109589041096,"Cladophora","Adult","Velocity"
"22","critical","MC",2013,"LA2","Low",1.54109589041096,"Cladophora","Adult","Velocity"
"23","non_critical","MC",2014,"LA2","Low",2.97945205479452,"Cladophora","Adult","Velocity"
"24","critical","MC",2014,"LA2","Low",2.97945205479452,"Cladophora","Adult","Velocity"
"25","non_critical","MC",2015,"LA2","Low",2.41347905282332,"Cladophora","Adult","Velocity"
"26","critical","MC",2015,"LA2","Low",2.41347905282332,"Cladophora","Adult","Velocity"
"27","non_critical","MC",2016,"LA2","Low",5.9703196347032,"Cladophora","Adult","Velocity"
