"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",47.4255051946569
"44","critical","MC",2010,"Medium",47.4255051946569
"45","non_critical","MC",2011,"Medium",79.3032786885246
"46","critical","MC",2011,"Medium",79.3032786885246
"47","non_critical","MC",2012,"Medium",94.8744292237443
"48","critical","MC",2012,"Medium",94.8744292237443
"49","non_critical","MC",2013,"Medium",97.2488584474886
"50","critical","MC",2013,"Medium",97.2488584474886
"51","non_critical","MC",2014,"Medium",93.2876712328767
"52","critical","MC",2014,"Medium",93.2876712328767
"53","non_critical","MC",2015,"Medium",95.457650273224
"54","critical","MC",2015,"Medium",95.457650273224
"55","non_critical","MC",2016,"Medium",81.5182648401827
"56","critical","MC",2016,"Medium",81.5182648401827
"57","non_critical","LOB",2010,"Medium",5.48007763443315
"58","critical","LOB",2010,"Medium",5.48007763443315
"59","non_critical","LOB",2011,"Medium",2.7436247723133
"60","critical","LOB",2011,"Medium",2.7436247723133
"61","non_critical","LOB",2012,"Medium",0.69634703196347
"62","critical","LOB",2012,"Medium",0.69634703196347
"63","non_critical","LOB",2013,"Medium",0.342465753424658
"64","critical","LOB",2013,"Medium",0.342465753424658
"65","non_critical","LOB",2014,"Medium",0.468036529680365
"66","critical","LOB",2014,"Medium",0.468036529680365
"67","non_critical","LOB",2015,"Medium",0.421220400728597
"68","critical","LOB",2015,"Medium",0.421220400728597
"69","non_critical","LOB",2016,"Medium",5.4337899543379
"70","critical","LOB",2016,"Medium",5.4337899543379
"71","non_critical","ROB",2010,"Medium",7.23826920881379
"72","critical","ROB",2010,"Medium",7.23826920881379
"73","non_critical","ROB",2011,"Medium",3.60883424408015
"74","critical","ROB",2011,"Medium",3.60883424408015
"75","non_critical","ROB",2012,"Medium",0.67351598173516
"76","critical","ROB",2012,"Medium",0.67351598173516
"77","non_critical","ROB",2013,"Medium",0.319634703196347
"78","critical","ROB",2013,"Medium",0.319634703196347
"79","non_critical","ROB",2014,"Medium",0.4337899543379
"80","critical","ROB",2014,"Medium",0.4337899543379
"81","non_critical","ROB",2015,"Medium",0.421220400728597
"82","critical","ROB",2015,"Medium",0.421220400728597
"83","non_critical","ROB",2016,"Medium",9.70319634703196
"84","critical","ROB",2016,"Medium",9.70319634703196
"85","non_critical","MC",2010,"High",39.7419796780454
"86","critical","MC",2010,"High",39.7419796780454
"87","non_critical","MC",2011,"High",72.0742258652095
"88","critical","MC",2011,"High",72.0742258652095
"89","non_critical","MC",2012,"High",89.5890410958904
"90","critical","MC",2012,"High",89.5890410958904
"91","non_critical","MC",2013,"High",92.0890410958904
"92","critical","MC",2013,"High",92.0890410958904
"93","non_critical","MC",2014,"High",81.9748858447489
"94","critical","MC",2014,"High",81.9748858447489
"95","non_critical","MC",2015,"High",86.0200364298725
"96","critical","MC",2015,"High",86.0200364298725
"97","non_critical","MC",2016,"High",73.0707762557078
"98","critical","MC",2016,"High",73.0707762557078
"99","non_critical","LOB",2010,"High",2.04361228450736
"100","critical","LOB",2010,"High",2.04361228450736
"101","non_critical","LOB",2011,"High",1.16120218579235
"102","critical","LOB",2011,"High",1.16120218579235
"103","non_critical","LOB",2012,"High",0.422374429223744
"104","critical","LOB",2012,"High",0.422374429223744
"105","non_critical","LOB",2013,"High",0.23972602739726
"106","critical","LOB",2013,"High",0.23972602739726
"107","non_critical","LOB",2014,"High",0.251141552511416
"108","critical","LOB",2014,"High",0.251141552511416
"109","non_critical","LOB",2015,"High",0.250455373406193
"110","critical","LOB",2015,"High",0.250455373406193
"111","non_critical","LOB",2016,"High",1.10730593607306
"112","critical","LOB",2016,"High",1.10730593607306
"113","non_critical","ROB",2010,"High",3.42504852152072
"114","critical","ROB",2010,"High",3.42504852152072
"115","non_critical","ROB",2011,"High",2.10610200364299
"116","critical","ROB",2011,"High",2.10610200364299
"117","non_critical","ROB",2012,"High",0.410958904109589
"118","critical","ROB",2012,"High",0.410958904109589
"119","non_critical","ROB",2013,"High",0.21689497716895
"120","critical","ROB",2013,"High",0.21689497716895
"121","non_critical","ROB",2014,"High",0.273972602739726
"122","critical","ROB",2014,"High",0.273972602739726
"123","non_critical","ROB",2015,"High",0.273224043715847
"124","critical","ROB",2015,"High",0.273224043715847
"125","non_critical","ROB",2016,"High",1.36986301369863
"126","critical","ROB",2016,"High",1.36986301369863
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",40.9671712207588
"170","critical","MC",2010,"Medium.Seasonal",56.3725490196078
"171","non_critical","MC",2011,"Medium.Seasonal",72.593896713615
"172","critical","MC",2011,"Medium.Seasonal",88.6437908496732
"173","non_critical","MC",2012,"Medium.Seasonal",94.2020440251572
"174","critical","MC",2012,"Medium.Seasonal",95.8061002178649
"175","non_critical","MC",2013,"Medium.Seasonal",97.6022012578616
"176","critical","MC",2013,"Medium.Seasonal",96.7592592592593
"177","non_critical","MC",2014,"Medium.Seasonal",93.9858490566038
"178","critical","MC",2014,"Medium.Seasonal",92.3202614379085
"179","non_critical","MC",2015,"Medium.Seasonal",96.9483568075117
"180","critical","MC",2015,"Medium.Seasonal",93.3823529411765
"181","non_critical","MC",2016,"Medium.Seasonal",85.8294025157233
"182","critical","MC",2016,"Medium.Seasonal",75.5446623093682
"183","non_critical","LOB",2010,"Medium.Seasonal",5.95635934735601
"184","critical","LOB",2010,"Medium.Seasonal",4.8202614379085
"185","non_critical","LOB",2011,"Medium.Seasonal",4.24491392801252
"186","critical","LOB",2011,"Medium.Seasonal",0.65359477124183
"187","non_critical","LOB",2012,"Medium.Seasonal",0.943396226415094
"188","critical","LOB",2012,"Medium.Seasonal",0.354030501089325
"189","non_critical","LOB",2013,"Medium.Seasonal",0.412735849056604
"190","critical","LOB",2013,"Medium.Seasonal",0.245098039215686
"191","non_critical","LOB",2014,"Medium.Seasonal",0.687893081761006
"192","critical","LOB",2014,"Medium.Seasonal",0.163398692810458
