"","LOB","MC","ROB","Species","Life_Stage","Hydraulic","Node"
"1",21.7927206148522,0.0427935549740403,5.02232977722496,"SAS","Adult","Velocity","F37B_Low"
"2",121.146544025042,15.1866988257582,77.6971219128379,"SAS","Adult","Velocity","F37B_Low"
"3",150.657320075685,150.402394420905,670.62287542091,"SAS","Adult","Velocity","F37B_Low"
"4",NA,NA,NA,"SAS","Adult","Velocity","F37B_Low"
"5",32.5689801469559,0.330566571945725,13.7891617758803,"SAS","Adult","Velocity","F37B_Low"
"6",96.1826073957113,9.16308493106796,64.342078998716,"SAS","Adult","Velocity","F37B_Low"
"7",485.935410039981,151.195974573025,1838.05622517841,"SAS","Adult","Velocity","F37B_Low"
"8",NA,NA,NA,"SAS","Adult","Velocity","F37B_Low"
"9",41.9062547058226,0.839295988061397,21.6989404186113,"SAS","Adult","Velocity","F37B_Low"
"10",81.2732939584378,5.98754016117706,53.9066502735853,"SAS","Adult","Velocity","F37B_Low"
"11",1278.61365900118,223.150234289654,2908.77002451592,"SAS","Adult","Velocity","F37B_Low"
"12",NA,2552.07856899949,NA,"SAS","Adult","Velocity","F37B_Low"
