"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",86.8249800205503
"44","critical","MC",2010,"Medium",86.8249800205503
"45","non_critical","MC",2011,"Medium",95.3779599271403
"46","critical","MC",2011,"Medium",95.3779599271403
"47","non_critical","MC",2012,"Medium",93.9383561643836
"48","critical","MC",2012,"Medium",93.9383561643836
"49","non_critical","MC",2013,"Medium",97.8196347031963
"50","critical","MC",2013,"Medium",97.8196347031963
"51","non_critical","MC",2014,"Medium",95.8447488584475
"52","critical","MC",2014,"Medium",95.8447488584475
"53","non_critical","MC",2015,"Medium",96.3456284153005
"54","critical","MC",2015,"Medium",96.3456284153005
"55","non_critical","MC",2016,"Medium",91.541095890411
"56","critical","MC",2016,"Medium",91.541095890411
"57","non_critical","LOB",2010,"Medium",26.7610457814819
"58","critical","LOB",2010,"Medium",26.7610457814819
"59","non_critical","LOB",2011,"Medium",21.5050091074681
"60","critical","LOB",2011,"Medium",21.5050091074681
"61","non_critical","LOB",2012,"Medium",27.1575342465753
"62","critical","LOB",2012,"Medium",27.1575342465753
"63","non_critical","LOB",2013,"Medium",2.3972602739726
"64","critical","LOB",2013,"Medium",2.3972602739726
"65","non_critical","LOB",2014,"Medium",4.87442922374429
"66","critical","LOB",2014,"Medium",4.87442922374429
"67","non_critical","LOB",2015,"Medium",5.2367941712204
"68","critical","LOB",2015,"Medium",5.2367941712204
"69","non_critical","LOB",2016,"Medium",17.203196347032
"70","critical","LOB",2016,"Medium",17.203196347032
"71","non_critical","ROB",2010,"Medium",26.7610457814819
"72","critical","ROB",2010,"Medium",26.7610457814819
"73","non_critical","ROB",2011,"Medium",21.5050091074681
"74","critical","ROB",2011,"Medium",21.5050091074681
"75","non_critical","ROB",2012,"Medium",27.1575342465753
"76","critical","ROB",2012,"Medium",27.1575342465753
"77","non_critical","ROB",2013,"Medium",2.3972602739726
"78","critical","ROB",2013,"Medium",2.3972602739726
"79","non_critical","ROB",2014,"Medium",4.87442922374429
"80","critical","ROB",2014,"Medium",4.87442922374429
"81","non_critical","ROB",2015,"Medium",5.2367941712204
"82","critical","ROB",2015,"Medium",5.2367941712204
"83","non_critical","ROB",2016,"Medium",17.203196347032
"84","critical","ROB",2016,"Medium",17.203196347032
"85","non_critical","MC",2010,"High",81.7216577234844
"86","critical","MC",2010,"High",81.7216577234844
"87","non_critical","MC",2011,"High",92.5432604735883
"88","critical","MC",2011,"High",92.5432604735883
"89","non_critical","MC",2012,"High",90.6849315068493
"90","critical","MC",2012,"High",90.6849315068493
"91","non_critical","MC",2013,"High",97.1917808219178
"92","critical","MC",2013,"High",97.1917808219178
"93","non_critical","MC",2014,"High",94.486301369863
"94","critical","MC",2014,"High",94.486301369863
"95","non_critical","MC",2015,"High",94.7632058287796
"96","critical","MC",2015,"High",94.7632058287796
"97","non_critical","MC",2016,"High",88.6529680365297
"98","critical","MC",2016,"High",88.6529680365297
"99","non_critical","LOB",2010,"High",8.27720059367508
"100","critical","LOB",2010,"High",8.27720059367508
"101","non_critical","LOB",2011,"High",3.07377049180328
"102","critical","LOB",2011,"High",3.07377049180328
"103","non_critical","LOB",2012,"High",4.44063926940639
"104","critical","LOB",2012,"High",4.44063926940639
"105","non_critical","LOB",2013,"High",1.14155251141552
"106","critical","LOB",2013,"High",1.14155251141552
"107","non_critical","LOB",2014,"High",2.20319634703196
"108","critical","LOB",2014,"High",2.20319634703196
"109","non_critical","LOB",2015,"High",2.21994535519126
"110","critical","LOB",2015,"High",2.21994535519126
"111","non_critical","LOB",2016,"High",4.54337899543379
"112","critical","LOB",2016,"High",4.54337899543379
"113","non_critical","ROB",2010,"High",8.27720059367508
"114","critical","ROB",2010,"High",8.27720059367508
"115","non_critical","ROB",2011,"High",3.07377049180328
"116","critical","ROB",2011,"High",3.07377049180328
"117","non_critical","ROB",2012,"High",4.44063926940639
"118","critical","ROB",2012,"High",4.44063926940639
"119","non_critical","ROB",2013,"High",1.14155251141552
"120","critical","ROB",2013,"High",1.14155251141552
"121","non_critical","ROB",2014,"High",2.20319634703196
"122","critical","ROB",2014,"High",2.20319634703196
"123","non_critical","ROB",2015,"High",2.21994535519126
"124","critical","ROB",2015,"High",2.21994535519126
"125","non_critical","ROB",2016,"High",4.54337899543379
"126","critical","ROB",2016,"High",4.54337899543379
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",86.2197758993513
"170","critical","MC",2010,"Medium.Seasonal",87.6633986928105
"171","non_critical","MC",2011,"Medium.Seasonal",95.2464788732394
"172","critical","MC",2011,"Medium.Seasonal",95.5610021786492
"173","non_critical","MC",2012,"Medium.Seasonal",90.998427672956
"174","critical","MC",2012,"Medium.Seasonal",98.0119825708061
"175","non_critical","MC",2013,"Medium.Seasonal",97.5825471698113
"176","critical","MC",2013,"Medium.Seasonal",98.1481481481482
"177","non_critical","MC",2014,"Medium.Seasonal",94.8309748427673
"178","critical","MC",2014,"Medium.Seasonal",97.2494553376906
"179","non_critical","MC",2015,"Medium.Seasonal",96.1267605633803
"180","critical","MC",2015,"Medium.Seasonal",96.6503267973856
"181","non_critical","MC",2016,"Medium.Seasonal",86.4583333333333
"182","critical","MC",2016,"Medium.Seasonal",98.5838779956427
"183","non_critical","LOB",2010,"Medium.Seasonal",22.8032239040692
"184","critical","LOB",2010,"Medium.Seasonal",32.244008714597
"185","non_critical","LOB",2011,"Medium.Seasonal",25.4890453834116
"186","critical","LOB",2011,"Medium.Seasonal",15.958605664488
"187","non_critical","LOB",2012,"Medium.Seasonal",27.6729559748428
"188","critical","LOB",2012,"Medium.Seasonal",26.4433551198257
"189","non_critical","LOB",2013,"Medium.Seasonal",2.49606918238994
"190","critical","LOB",2013,"Medium.Seasonal",2.260348583878
"191","non_critical","LOB",2014,"Medium.Seasonal",5.77830188679245
"192","critical","LOB",2014,"Medium.Seasonal",3.62200435729847
