"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",25.7449480534308
"44","critical","MC",2010,"Medium",25.7449480534308
"45","non_critical","MC",2011,"Medium",7.33151183970856
"46","critical","MC",2011,"Medium",7.33151183970856
"47","non_critical","MC",2012,"Medium",16.7237442922374
"48","critical","MC",2012,"Medium",16.7237442922374
"49","non_critical","MC",2013,"Medium",3.33333333333333
"50","critical","MC",2013,"Medium",3.33333333333333
"51","non_critical","MC",2014,"Medium",4.12100456621005
"52","critical","MC",2014,"Medium",4.12100456621005
"53","non_critical","MC",2015,"Medium",1.94672131147541
"54","critical","MC",2015,"Medium",1.94672131147541
"55","non_critical","MC",2016,"Medium",18.1392694063927
"56","critical","MC",2016,"Medium",18.1392694063927
"57","non_critical","LOB",2010,"Medium",3.03687635574837
"58","critical","LOB",2010,"Medium",3.03687635574837
"59","non_critical","LOB",2011,"Medium",1.45719489981785
"60","critical","LOB",2011,"Medium",1.45719489981785
"61","non_critical","LOB",2012,"Medium",2.40867579908676
"62","critical","LOB",2012,"Medium",2.40867579908676
"63","non_critical","LOB",2013,"Medium",0.799086757990868
"64","critical","LOB",2013,"Medium",0.799086757990868
"65","non_critical","LOB",2014,"Medium",1.32420091324201
"66","critical","LOB",2014,"Medium",1.32420091324201
"67","non_critical","LOB",2015,"Medium",1.0132058287796
"68","critical","LOB",2015,"Medium",1.0132058287796
"69","non_critical","LOB",2016,"Medium",9.15525114155251
"70","critical","LOB",2016,"Medium",9.15525114155251
"71","non_critical","ROB",2010,"Medium",3.03687635574837
"72","critical","ROB",2010,"Medium",3.03687635574837
"73","non_critical","ROB",2011,"Medium",1.4799635701275
"74","critical","ROB",2011,"Medium",1.4799635701275
"75","non_critical","ROB",2012,"Medium",2.43150684931507
"76","critical","ROB",2012,"Medium",2.43150684931507
"77","non_critical","ROB",2013,"Medium",0.799086757990868
"78","critical","ROB",2013,"Medium",0.799086757990868
"79","non_critical","ROB",2014,"Medium",1.33561643835616
"80","critical","ROB",2014,"Medium",1.33561643835616
"81","non_critical","ROB",2015,"Medium",1.02459016393443
"82","critical","ROB",2015,"Medium",1.02459016393443
"83","non_critical","ROB",2016,"Medium",9.4634703196347
"84","critical","ROB",2016,"Medium",9.4634703196347
"85","non_critical","MC",2010,"High",8.07169768238383
"86","critical","MC",2010,"High",8.07169768238383
"87","non_critical","MC",2011,"High",2.10610200364299
"88","critical","MC",2011,"High",2.10610200364299
"89","non_critical","MC",2012,"High",2.6027397260274
"90","critical","MC",2012,"High",2.6027397260274
"91","non_critical","MC",2013,"High",0.719178082191781
"92","critical","MC",2013,"High",0.719178082191781
"93","non_critical","MC",2014,"High",1.08447488584475
"94","critical","MC",2014,"High",1.08447488584475
"95","non_critical","MC",2015,"High",0.762750455373406
"96","critical","MC",2015,"High",0.762750455373406
"97","non_critical","MC",2016,"High",12.1232876712329
"98","critical","MC",2016,"High",12.1232876712329
"99","non_critical","LOB",2010,"High",1.55268866308939
"100","critical","LOB",2010,"High",1.55268866308939
"101","non_critical","LOB",2011,"High",0.739981785063752
"102","critical","LOB",2011,"High",0.739981785063752
"103","non_critical","LOB",2012,"High",1.24429223744292
"104","critical","LOB",2012,"High",1.24429223744292
"105","non_critical","LOB",2013,"High",0.513698630136986
"106","critical","LOB",2013,"High",0.513698630136986
"107","non_critical","LOB",2014,"High",0.776255707762557
"108","critical","LOB",2014,"High",0.776255707762557
"109","non_critical","LOB",2015,"High",0.626138433515483
"110","critical","LOB",2015,"High",0.626138433515483
"111","non_critical","LOB",2016,"High",1.56392694063927
"112","critical","LOB",2016,"High",1.56392694063927
"113","non_critical","ROB",2010,"High",1.55268866308939
"114","critical","ROB",2010,"High",1.55268866308939
"115","non_critical","ROB",2011,"High",0.762750455373406
"116","critical","ROB",2011,"High",0.762750455373406
"117","non_critical","ROB",2012,"High",1.25570776255708
"118","critical","ROB",2012,"High",1.25570776255708
"119","non_critical","ROB",2013,"High",0.513698630136986
"120","critical","ROB",2013,"High",0.513698630136986
"121","non_critical","ROB",2014,"High",0.776255707762557
"122","critical","ROB",2014,"High",0.776255707762557
"123","non_critical","ROB",2015,"High",0.603369763205829
"124","critical","ROB",2015,"High",0.603369763205829
"125","non_critical","ROB",2016,"High",1.57534246575342
"126","critical","ROB",2016,"High",1.57534246575342
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",28.7792412030666
"170","critical","MC",2010,"Medium.Seasonal",21.541394335512
"171","non_critical","MC",2011,"Medium.Seasonal",6.45539906103286
"172","critical","MC",2011,"Medium.Seasonal",8.55119825708061
"173","non_critical","MC",2012,"Medium.Seasonal",16.7649371069182
"174","critical","MC",2012,"Medium.Seasonal",16.6666666666667
"175","non_critical","MC",2013,"Medium.Seasonal",3.43946540880503
"176","critical","MC",2013,"Medium.Seasonal",3.18627450980392
"177","non_critical","MC",2014,"Medium.Seasonal",5.71933962264151
"178","critical","MC",2014,"Medium.Seasonal",1.90631808278867
"179","non_critical","MC",2015,"Medium.Seasonal",2.36697965571205
"180","critical","MC",2015,"Medium.Seasonal",1.36165577342048
"181","non_critical","MC",2016,"Medium.Seasonal",19.4182389937107
"182","critical","MC",2016,"Medium.Seasonal",16.3671023965142
"183","non_critical","LOB",2010,"Medium.Seasonal",4.01022213485355
"184","critical","LOB",2010,"Medium.Seasonal",1.68845315904139
"185","non_critical","LOB",2011,"Medium.Seasonal",1.27151799687011
"186","critical","LOB",2011,"Medium.Seasonal",1.7156862745098
"187","non_critical","LOB",2012,"Medium.Seasonal",3.95047169811321
"188","critical","LOB",2012,"Medium.Seasonal",0.272331154684096
"189","non_critical","LOB",2013,"Medium.Seasonal",0.805817610062893
"190","critical","LOB",2013,"Medium.Seasonal",0.789760348583878
"191","non_critical","LOB",2014,"Medium.Seasonal",1.6312893081761
"192","critical","LOB",2014,"Medium.Seasonal",0.898692810457516
