"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",2.5117022491152
"44","critical","MC",2010,"Medium",2.5117022491152
"45","non_critical","MC",2011,"Medium",0.705828779599271
"46","critical","MC",2011,"Medium",0.705828779599271
"47","non_critical","MC",2012,"Medium",1.3013698630137
"48","critical","MC",2012,"Medium",1.3013698630137
"49","non_critical","MC",2013,"Medium",0.616438356164384
"50","critical","MC",2013,"Medium",0.616438356164384
"51","non_critical","MC",2014,"Medium",0.91324200913242
"52","critical","MC",2014,"Medium",0.91324200913242
"53","non_critical","MC",2015,"Medium",0.694444444444444
"54","critical","MC",2015,"Medium",0.694444444444444
"55","non_critical","MC",2016,"Medium",1.95205479452055
"56","critical","MC",2016,"Medium",1.95205479452055
"57","non_critical","LOB",2010,"Medium",35.9630094759676
"58","critical","LOB",2010,"Medium",35.9630094759676
"59","non_critical","LOB",2011,"Medium",6.35245901639344
"60","critical","LOB",2011,"Medium",6.35245901639344
"61","non_critical","LOB",2012,"Medium",16.1301369863014
"62","critical","LOB",2012,"Medium",16.1301369863014
"63","non_critical","LOB",2013,"Medium",1.6324200913242
"64","critical","LOB",2013,"Medium",1.6324200913242
"65","non_critical","LOB",2014,"Medium",3.0365296803653
"66","critical","LOB",2014,"Medium",3.0365296803653
"67","non_critical","LOB",2015,"Medium",2.68670309653916
"68","critical","LOB",2015,"Medium",2.68670309653916
"69","non_critical","LOB",2016,"Medium",14.2579908675799
"70","critical","LOB",2016,"Medium",14.2579908675799
"71","non_critical","ROB",2010,"Medium",9.4873844046124
"72","critical","ROB",2010,"Medium",9.4873844046124
"73","non_critical","ROB",2011,"Medium",1.61657559198543
"74","critical","ROB",2011,"Medium",1.61657559198543
"75","non_critical","ROB",2012,"Medium",3.02511415525114
"76","critical","ROB",2012,"Medium",3.02511415525114
"77","non_critical","ROB",2013,"Medium",1.00456621004566
"78","critical","ROB",2013,"Medium",1.00456621004566
"79","non_critical","ROB",2014,"Medium",1.74657534246575
"80","critical","ROB",2014,"Medium",1.74657534246575
"81","non_critical","ROB",2015,"Medium",1.58242258652095
"82","critical","ROB",2015,"Medium",1.58242258652095
"83","non_critical","ROB",2016,"Medium",3.50456621004566
"84","critical","ROB",2016,"Medium",3.50456621004566
"85","non_critical","MC",2010,"High",1.51843817787419
"86","critical","MC",2010,"High",1.51843817787419
"87","non_critical","MC",2011,"High",0.398451730418944
"88","critical","MC",2011,"High",0.398451730418944
"89","non_critical","MC",2012,"High",0.856164383561644
"90","critical","MC",2012,"High",0.856164383561644
"91","non_critical","MC",2013,"High",0.422374429223744
"92","critical","MC",2013,"High",0.422374429223744
"93","non_critical","MC",2014,"High",0.559360730593607
"94","critical","MC",2014,"High",0.559360730593607
"95","non_critical","MC",2015,"High",0.295992714025501
"96","critical","MC",2015,"High",0.295992714025501
"97","non_critical","MC",2016,"High",1.28995433789954
"98","critical","MC",2016,"High",1.28995433789954
"99","non_critical","LOB",2010,"High",8.42561936294098
"100","critical","LOB",2010,"High",8.42561936294098
"101","non_critical","LOB",2011,"High",1.25227686703097
"102","critical","LOB",2011,"High",1.25227686703097
"103","non_critical","LOB",2012,"High",2.37442922374429
"104","critical","LOB",2012,"High",2.37442922374429
"105","non_critical","LOB",2013,"High",0.593607305936073
"106","critical","LOB",2013,"High",0.593607305936073
"107","non_critical","LOB",2014,"High",1.1986301369863
"108","critical","LOB",2014,"High",1.1986301369863
"109","non_critical","LOB",2015,"High",1.21812386156648
"110","critical","LOB",2015,"High",1.21812386156648
"111","non_critical","LOB",2016,"High",2.52283105022831
"112","critical","LOB",2016,"High",2.52283105022831
"113","non_critical","ROB",2010,"High",5.52574494805343
"114","critical","ROB",2010,"High",5.52574494805343
"115","non_critical","ROB",2011,"High",0.910746812386157
"116","critical","ROB",2011,"High",0.910746812386157
"117","non_critical","ROB",2012,"High",1.42694063926941
"118","critical","ROB",2012,"High",1.42694063926941
"119","non_critical","ROB",2013,"High",0.570776255707762
"120","critical","ROB",2013,"High",0.570776255707762
"121","non_critical","ROB",2014,"High",1.11872146118721
"122","critical","ROB",2014,"High",1.11872146118721
"123","non_critical","ROB",2015,"High",0.922131147540984
"124","critical","ROB",2015,"High",0.922131147540984
"125","non_critical","ROB",2016,"High",1.82648401826484
"126","critical","ROB",2016,"High",1.82648401826484
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",3.08629840770592
"170","critical","MC",2010,"Medium.Seasonal",1.7156862745098
"171","non_critical","MC",2011,"Medium.Seasonal",0.684663536776213
"172","critical","MC",2011,"Medium.Seasonal",0.735294117647059
"173","non_critical","MC",2012,"Medium.Seasonal",1.96540880503145
"174","critical","MC",2012,"Medium.Seasonal",0.381263616557734
"175","non_critical","MC",2013,"Medium.Seasonal",0.687893081761006
"176","critical","MC",2013,"Medium.Seasonal",0.517429193899782
"177","non_critical","MC",2014,"Medium.Seasonal",1.15959119496855
"178","critical","MC",2014,"Medium.Seasonal",0.571895424836601
"179","non_critical","MC",2015,"Medium.Seasonal",0.821596244131455
"180","critical","MC",2015,"Medium.Seasonal",0.517429193899782
"181","non_critical","MC",2016,"Medium.Seasonal",3.14465408805031
"182","critical","MC",2016,"Medium.Seasonal",0.299564270152505
"183","non_critical","LOB",2010,"Medium.Seasonal",33.4185177904462
"184","critical","LOB",2010,"Medium.Seasonal",39.4880174291939
"185","non_critical","LOB",2011,"Medium.Seasonal",7.981220657277
"186","critical","LOB",2011,"Medium.Seasonal",4.08496732026144
"187","non_critical","LOB",2012,"Medium.Seasonal",18.435534591195
"188","critical","LOB",2012,"Medium.Seasonal",12.9357298474946
"189","non_critical","LOB",2013,"Medium.Seasonal",1.92610062893082
"190","critical","LOB",2013,"Medium.Seasonal",1.22549019607843
"191","non_critical","LOB",2014,"Medium.Seasonal",3.77358490566038
"192","critical","LOB",2014,"Medium.Seasonal",2.01525054466231
