"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",9.84130608516954
"44","critical","MC",2010,"Medium",9.84130608516954
"45","non_critical","MC",2011,"Medium",1.70765027322404
"46","critical","MC",2011,"Medium",1.70765027322404
"47","non_critical","MC",2012,"Medium",3.19634703196347
"48","critical","MC",2012,"Medium",3.19634703196347
"49","non_critical","MC",2013,"Medium",0.981735159817352
"50","critical","MC",2013,"Medium",0.981735159817352
"51","non_critical","MC",2014,"Medium",1.81506849315068
"52","critical","MC",2014,"Medium",1.81506849315068
"53","non_critical","MC",2015,"Medium",1.67349726775956
"54","critical","MC",2015,"Medium",1.67349726775956
"55","non_critical","MC",2016,"Medium",3.58447488584475
"56","critical","MC",2016,"Medium",3.58447488584475
"57","non_critical","LOB",2010,"Medium",1.7353579175705
"58","critical","LOB",2010,"Medium",1.7353579175705
"59","non_critical","LOB",2011,"Medium",0.466757741347905
"60","critical","LOB",2011,"Medium",0.466757741347905
"61","non_critical","LOB",2012,"Medium",0.970319634703196
"62","critical","LOB",2012,"Medium",0.970319634703196
"63","non_critical","LOB",2013,"Medium",0.490867579908676
"64","critical","LOB",2013,"Medium",0.490867579908676
"65","non_critical","LOB",2014,"Medium",0.69634703196347
"66","critical","LOB",2014,"Medium",0.69634703196347
"67","non_critical","LOB",2015,"Medium",0.352914389799636
"68","critical","LOB",2015,"Medium",0.352914389799636
"69","non_critical","LOB",2016,"Medium",1.5296803652968
"70","critical","LOB",2016,"Medium",1.5296803652968
"71","non_critical","ROB",2010,"Medium",1.78102523119078
"72","critical","ROB",2010,"Medium",1.78102523119078
"73","non_critical","ROB",2011,"Medium",0.557832422586521
"74","critical","ROB",2011,"Medium",0.557832422586521
"75","non_critical","ROB",2012,"Medium",0.639269406392694
"76","critical","ROB",2012,"Medium",0.639269406392694
"77","non_critical","ROB",2013,"Medium",0.205479452054795
"78","critical","ROB",2013,"Medium",0.205479452054795
"79","non_critical","ROB",2014,"Medium",0.570776255707762
"80","critical","ROB",2014,"Medium",0.570776255707762
"81","non_critical","ROB",2015,"Medium",0.341530054644809
"82","critical","ROB",2015,"Medium",0.341530054644809
"83","non_critical","ROB",2016,"Medium",1.22146118721461
"84","critical","ROB",2016,"Medium",1.22146118721461
"85","non_critical","MC",2010,"High",5.81116565818016
"86","critical","MC",2010,"High",5.81116565818016
"87","non_critical","MC",2011,"High",0.922131147540984
"88","critical","MC",2011,"High",0.922131147540984
"89","non_critical","MC",2012,"High",1.42694063926941
"90","critical","MC",2012,"High",1.42694063926941
"91","non_critical","MC",2013,"High",0.547945205479452
"92","critical","MC",2013,"High",0.547945205479452
"93","non_critical","MC",2014,"High",1.03881278538813
"94","critical","MC",2014,"High",1.03881278538813
"95","non_critical","MC",2015,"High",0.956284153005465
"96","critical","MC",2015,"High",0.956284153005465
"97","non_critical","MC",2016,"High",1.92922374429224
"98","critical","MC",2016,"High",1.92922374429224
"99","non_critical","LOB",2010,"High",1.21018381093732
"100","critical","LOB",2010,"High",1.21018381093732
"101","non_critical","LOB",2011,"High",0.273224043715847
"102","critical","LOB",2011,"High",0.273224043715847
"103","non_critical","LOB",2012,"High",0.69634703196347
"104","critical","LOB",2012,"High",0.69634703196347
"105","non_critical","LOB",2013,"High",0.296803652968037
"106","critical","LOB",2013,"High",0.296803652968037
"107","non_critical","LOB",2014,"High",0.468036529680365
"108","critical","LOB",2014,"High",0.468036529680365
"109","non_critical","LOB",2015,"High",0.239071038251366
"110","critical","LOB",2015,"High",0.239071038251366
"111","non_critical","LOB",2016,"High",0.970319634703196
"112","critical","LOB",2016,"High",0.970319634703196
"113","non_critical","ROB",2010,"High",1.1074323552917
"114","critical","ROB",2010,"High",1.1074323552917
"115","non_critical","ROB",2011,"High",0.352914389799636
"116","critical","ROB",2011,"High",0.352914389799636
"117","non_critical","ROB",2012,"High",0.331050228310502
"118","critical","ROB",2012,"High",0.331050228310502
"119","non_critical","ROB",2013,"High",0.136986301369863
"120","critical","ROB",2013,"High",0.136986301369863
"121","non_critical","ROB",2014,"High",0.365296803652968
"122","critical","ROB",2014,"High",0.365296803652968
"123","non_critical","ROB",2015,"High",0.193533697632058
"124","critical","ROB",2015,"High",0.193533697632058
"125","non_critical","ROB",2016,"High",0.650684931506849
"126","critical","ROB",2016,"High",0.650684931506849
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",7.72557499508551
"170","critical","MC",2010,"Medium.Seasonal",12.7723311546841
"171","non_critical","MC",2011,"Medium.Seasonal",1.7018779342723
"172","critical","MC",2011,"Medium.Seasonal",1.7156862745098
"173","non_critical","MC",2012,"Medium.Seasonal",4.87421383647799
"174","critical","MC",2012,"Medium.Seasonal",0.871459694989107
"175","non_critical","MC",2013,"Medium.Seasonal",1.13993710691824
"176","critical","MC",2013,"Medium.Seasonal",0.762527233115468
"177","non_critical","MC",2014,"Medium.Seasonal",2.22091194968553
"178","critical","MC",2014,"Medium.Seasonal",1.25272331154684
"179","non_critical","MC",2015,"Medium.Seasonal",1.74100156494523
"180","critical","MC",2015,"Medium.Seasonal",1.57952069716776
"181","non_critical","MC",2016,"Medium.Seasonal",5.52279874213836
"182","critical","MC",2016,"Medium.Seasonal",0.898692810457516
"183","non_critical","LOB",2010,"Medium.Seasonal",2.16237468055829
"184","critical","LOB",2010,"Medium.Seasonal",1.1437908496732
"185","non_critical","LOB",2011,"Medium.Seasonal",0.430359937402191
"186","critical","LOB",2011,"Medium.Seasonal",0.517429193899782
"187","non_critical","LOB",2012,"Medium.Seasonal",1.45440251572327
"188","critical","LOB",2012,"Medium.Seasonal",0.299564270152505
"189","non_critical","LOB",2013,"Medium.Seasonal",0.569968553459119
"190","critical","LOB",2013,"Medium.Seasonal",0.381263616557734
"191","non_critical","LOB",2014,"Medium.Seasonal",0.864779874213837
"192","critical","LOB",2014,"Medium.Seasonal",0.462962962962963
