"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",100
"2","critical","MC",2010,"Low",100
"3","non_critical","MC",2011,"Low",100
"4","critical","MC",2011,"Low",100
"5","non_critical","MC",2012,"Low",100
"6","critical","MC",2012,"Low",100
"7","non_critical","MC",2013,"Low",100
"8","critical","MC",2013,"Low",100
"9","non_critical","MC",2014,"Low",100
"10","critical","MC",2014,"Low",100
"11","non_critical","MC",2015,"Low",100
"12","critical","MC",2015,"Low",100
"13","non_critical","MC",2016,"Low",100
"14","critical","MC",2016,"Low",100
"15","non_critical","LOB",2010,"Low",100
"16","critical","LOB",2010,"Low",100
"17","non_critical","LOB",2011,"Low",100
"18","critical","LOB",2011,"Low",100
"19","non_critical","LOB",2012,"Low",100
"20","critical","LOB",2012,"Low",100
"21","non_critical","LOB",2013,"Low",100
"22","critical","LOB",2013,"Low",100
"23","non_critical","LOB",2014,"Low",100
"24","critical","LOB",2014,"Low",100
"25","non_critical","LOB",2015,"Low",100
"26","critical","LOB",2015,"Low",100
"27","non_critical","LOB",2016,"Low",100
"28","critical","LOB",2016,"Low",100
"29","non_critical","ROB",2010,"Low",100
"30","critical","ROB",2010,"Low",100
"31","non_critical","ROB",2011,"Low",100
"32","critical","ROB",2011,"Low",100
"33","non_critical","ROB",2012,"Low",100
"34","critical","ROB",2012,"Low",100
"35","non_critical","ROB",2013,"Low",100
"36","critical","ROB",2013,"Low",100
"37","non_critical","ROB",2014,"Low",100
"38","critical","ROB",2014,"Low",100
"39","non_critical","ROB",2015,"Low",100
"40","critical","ROB",2015,"Low",100
"41","non_critical","ROB",2016,"Low",100
"42","critical","ROB",2016,"Low",100
"43","non_critical","MC",2010,"Medium",2.40895079346957
"44","critical","MC",2010,"Medium",2.40895079346957
"45","non_critical","MC",2011,"Medium",1.52550091074681
"46","critical","MC",2011,"Medium",1.52550091074681
"47","non_critical","MC",2012,"Medium",1.13013698630137
"48","critical","MC",2012,"Medium",1.13013698630137
"49","non_critical","MC",2013,"Medium",0.559360730593607
"50","critical","MC",2013,"Medium",0.559360730593607
"51","non_critical","MC",2014,"Medium",1.35844748858447
"52","critical","MC",2014,"Medium",1.35844748858447
"53","non_critical","MC",2015,"Medium",1.0132058287796
"54","critical","MC",2015,"Medium",1.0132058287796
"55","non_critical","MC",2016,"Medium",2.26027397260274
"56","critical","MC",2016,"Medium",2.26027397260274
"57","non_critical","LOB",2010,"Medium",0
"58","critical","LOB",2010,"Medium",0
"59","non_critical","LOB",2011,"Medium",0
"60","critical","LOB",2011,"Medium",0
"61","non_critical","LOB",2012,"Medium",0
"62","critical","LOB",2012,"Medium",0
"63","non_critical","LOB",2013,"Medium",0
"64","critical","LOB",2013,"Medium",0
"65","non_critical","LOB",2014,"Medium",0
"66","critical","LOB",2014,"Medium",0
"67","non_critical","LOB",2015,"Medium",0
"68","critical","LOB",2015,"Medium",0
"69","non_critical","LOB",2016,"Medium",0
"70","critical","LOB",2016,"Medium",0
"71","non_critical","ROB",2010,"Medium",2.38611713665944
"72","critical","ROB",2010,"Medium",2.38611713665944
"73","non_critical","ROB",2011,"Medium",1.52550091074681
"74","critical","ROB",2011,"Medium",1.52550091074681
"75","non_critical","ROB",2012,"Medium",1.10730593607306
"76","critical","ROB",2012,"Medium",1.10730593607306
"77","non_critical","ROB",2013,"Medium",0.559360730593607
"78","critical","ROB",2013,"Medium",0.559360730593607
"79","non_critical","ROB",2014,"Medium",1.35844748858447
"80","critical","ROB",2014,"Medium",1.35844748858447
"81","non_critical","ROB",2015,"Medium",1.0132058287796
"82","critical","ROB",2015,"Medium",1.0132058287796
"83","non_critical","ROB",2016,"Medium",2.24885844748858
"84","critical","ROB",2016,"Medium",2.24885844748858
"85","non_critical","MC",2010,"High",1.23301746774746
"86","critical","MC",2010,"High",1.23301746774746
"87","non_critical","MC",2011,"High",0.865209471766849
"88","critical","MC",2011,"High",0.865209471766849
"89","non_critical","MC",2012,"High",0.513698630136986
"90","critical","MC",2012,"High",0.513698630136986
"91","non_critical","MC",2013,"High",0.296803652968037
"92","critical","MC",2013,"High",0.296803652968037
"93","non_critical","MC",2014,"High",0.639269406392694
"94","critical","MC",2014,"High",0.639269406392694
"95","non_critical","MC",2015,"High",0.478142076502732
"96","critical","MC",2015,"High",0.478142076502732
"97","non_critical","MC",2016,"High",1.23287671232877
"98","critical","MC",2016,"High",1.23287671232877
"99","non_critical","LOB",2010,"High",0
"100","critical","LOB",2010,"High",0
"101","non_critical","LOB",2011,"High",0
"102","critical","LOB",2011,"High",0
"103","non_critical","LOB",2012,"High",0
"104","critical","LOB",2012,"High",0
"105","non_critical","LOB",2013,"High",0
"106","critical","LOB",2013,"High",0
"107","non_critical","LOB",2014,"High",0
"108","critical","LOB",2014,"High",0
"109","non_critical","LOB",2015,"High",0
"110","critical","LOB",2015,"High",0
"111","non_critical","LOB",2016,"High",0
"112","critical","LOB",2016,"High",0
"113","non_critical","ROB",2010,"High",1.07318187007649
"114","critical","ROB",2010,"High",1.07318187007649
"115","non_critical","ROB",2011,"High",0.762750455373406
"116","critical","ROB",2011,"High",0.762750455373406
"117","non_critical","ROB",2012,"High",0.410958904109589
"118","critical","ROB",2012,"High",0.410958904109589
"119","non_critical","ROB",2013,"High",0.262557077625571
"120","critical","ROB",2013,"High",0.262557077625571
"121","non_critical","ROB",2014,"High",0.593607305936073
"122","critical","ROB",2014,"High",0.593607305936073
"123","non_critical","ROB",2015,"High",0.443989071038251
"124","critical","ROB",2015,"High",0.443989071038251
"125","non_critical","ROB",2016,"High",1.08447488584475
"126","critical","ROB",2016,"High",1.08447488584475
"127","non_critical","MC",2010,"Low.Seasonal",100
"128","critical","MC",2010,"Low.Seasonal",100
"129","non_critical","MC",2011,"Low.Seasonal",100
"130","critical","MC",2011,"Low.Seasonal",100
"131","non_critical","MC",2012,"Low.Seasonal",100
"132","critical","MC",2012,"Low.Seasonal",100
"133","non_critical","MC",2013,"Low.Seasonal",100
"134","critical","MC",2013,"Low.Seasonal",100
"135","non_critical","MC",2014,"Low.Seasonal",100
"136","critical","MC",2014,"Low.Seasonal",100
"137","non_critical","MC",2015,"Low.Seasonal",100
"138","critical","MC",2015,"Low.Seasonal",100
"139","non_critical","MC",2016,"Low.Seasonal",100
"140","critical","MC",2016,"Low.Seasonal",100
"141","non_critical","LOB",2010,"Low.Seasonal",100
"142","critical","LOB",2010,"Low.Seasonal",100
"143","non_critical","LOB",2011,"Low.Seasonal",100
"144","critical","LOB",2011,"Low.Seasonal",100
"145","non_critical","LOB",2012,"Low.Seasonal",100
"146","critical","LOB",2012,"Low.Seasonal",100
"147","non_critical","LOB",2013,"Low.Seasonal",100
"148","critical","LOB",2013,"Low.Seasonal",100
"149","non_critical","LOB",2014,"Low.Seasonal",100
"150","critical","LOB",2014,"Low.Seasonal",100
"151","non_critical","LOB",2015,"Low.Seasonal",100
"152","critical","LOB",2015,"Low.Seasonal",100
"153","non_critical","LOB",2016,"Low.Seasonal",100
"154","critical","LOB",2016,"Low.Seasonal",100
"155","non_critical","ROB",2010,"Low.Seasonal",100
"156","critical","ROB",2010,"Low.Seasonal",100
"157","non_critical","ROB",2011,"Low.Seasonal",100
"158","critical","ROB",2011,"Low.Seasonal",100
"159","non_critical","ROB",2012,"Low.Seasonal",100
"160","critical","ROB",2012,"Low.Seasonal",100
"161","non_critical","ROB",2013,"Low.Seasonal",100
"162","critical","ROB",2013,"Low.Seasonal",100
"163","non_critical","ROB",2014,"Low.Seasonal",100
"164","critical","ROB",2014,"Low.Seasonal",100
"165","non_critical","ROB",2015,"Low.Seasonal",100
"166","critical","ROB",2015,"Low.Seasonal",100
"167","non_critical","ROB",2016,"Low.Seasonal",100
"168","critical","ROB",2016,"Low.Seasonal",100
"169","non_critical","MC",2010,"Medium.Seasonal",3.10595635934736
"170","critical","MC",2010,"Medium.Seasonal",1.44335511982571
"171","non_critical","MC",2011,"Medium.Seasonal",1.36932707355243
"172","critical","MC",2011,"Medium.Seasonal",1.74291938997821
"173","non_critical","MC",2012,"Medium.Seasonal",1.70990566037736
"174","critical","MC",2012,"Medium.Seasonal",0.326797385620915
"175","non_critical","MC",2013,"Medium.Seasonal",0.727201257861635
"176","critical","MC",2013,"Medium.Seasonal",0.326797385620915
"177","non_critical","MC",2014,"Medium.Seasonal",1.74921383647799
"178","critical","MC",2014,"Medium.Seasonal",0.816993464052288
"179","non_critical","MC",2015,"Medium.Seasonal",1.29107981220657
"180","critical","MC",2015,"Medium.Seasonal",0.626361655773421
"181","non_critical","MC",2016,"Medium.Seasonal",3.81289308176101
"182","critical","MC",2016,"Medium.Seasonal",0.108932461873638
"183","non_critical","LOB",2010,"Medium.Seasonal",0
"184","critical","LOB",2010,"Medium.Seasonal",0
"185","non_critical","LOB",2011,"Medium.Seasonal",0
"186","critical","LOB",2011,"Medium.Seasonal",0
"187","non_critical","LOB",2012,"Medium.Seasonal",0
"188","critical","LOB",2012,"Medium.Seasonal",0
"189","non_critical","LOB",2013,"Medium.Seasonal",0
"190","critical","LOB",2013,"Medium.Seasonal",0
"191","non_critical","LOB",2014,"Medium.Seasonal",0
"192","critical","LOB",2014,"Medium.Seasonal",0
"193","non_critical","LOB",2015,"Medium.Seasonal",0
"194","critical","LOB",2015,"Medium.Seasonal",0
"195","non_critical","LOB",2016,"Medium.Seasonal",0
"196","critical","LOB",2016,"Medium.Seasonal",0
"197","non_critical","ROB",2010,"Medium.Seasonal",3.06664045606448
"198","critical","ROB",2010,"Medium.Seasonal",1.44335511982571
"199","non_critical","ROB",2011,"Medium.Seasonal",1.36932707355243
